id,name,birth
2973954,Pedro Urizzi,1986
37423,Danny Arroyo,1979
5043643,Shô Ikushima,1985
1035622,Ibrahim Koma,1987
3643989,Tomiwa Edun,1984
1431615,Johan Grimonprez,1962
105640,Charles Brauer,1935
741421,Heather Rose,1966
350765,André Génovès,1941
6761958,Mauro Borcich,1953
183469,Christian Coulson,1978
558700,Richard Mathews,1914
6746428,Calum Hood,1996
112932,Neil Brown Jr.,1980
1756224,Nikk Hearn-Sutton,1974
2584883,Nicole Blaine,1977
765900,Catya Sassoon,1968
3817404,Jessie Williams,1999
1778096,Engin Akyürek,1981
266723,Daniel Fanego,1955
783628,Don Selwyn,1935
141462,Angela Carter,1940
405052,Hyeon-myeong Kim,1955
218845,Elena Demyakova,1943
8204757,Colin J. Lehman,1997
1081571,Milica Kastner,1972
762727,Jimmy Sangster,1927
1091863,Michalis Anthis,1958
2602298,Mike Weerts,1982
615667,Story Musgrave,1935
482537,René Laloux,1929
358941,Thomas Hampson,1955
356336,Jonte Halldén,1974
429368,Tom Jones,1928
443733,Kazuyuki Sogabe,1948
500151,Sylvia Leifheit,1975
490642,Winnie Lau,1971
960311,Preben Østerfelt,1939
1145460,Johnny Hart,1931
1189755,Jonathan Jakubowicz,1978
411636,Ichirô Itano,1959
8002193,Joan Laine,1945
27092,Lisa Arrindell,1969
2865035,John Darko,1981
704901,Leah Rabin,1928
611215,Thierry Mugler,1948
1916268,Carolina Herrera,1939
680782,Sean MacLeod Phillips,1955
238440,Janez Drozg,1933
94476,Mike Bongiorno,1924
547740,Art Marino,1917
344196,Gary Grubbs,1949
70921,Gabriela Benesch,1965
1706921,David Nathan,1971
1397937,Thomas Gerhardt,1973
542197,Usha Mangeshkar,1934
704269,Rufa Mae Quinto,1978
4650834,Andy S. McEwan,1985
1631515,Jamie Black,1967
702880,David Quantick,1961
1012757,Vladimir Komarov,1940
377433,Astrid Henning-Jensen,1914
477440,Velko Kynev,1948
750152,Judith Rumpf,1973
3069549,Alex Oppenheimer,1986
2080959,Sadaf Foroughi,1976
3082257,Aaron Sparks,1974
356867,Arto Halonen,1964
469671,Stepfanie Kramer,1956
5422191,Francesco Picone,1986
476481,Aleksandr Kutepov,1929
1224109,Adam Gilbert Jespersen,1991
259333,Erik Eriksson,1933
194567,Carlos Cámara,1934
251062,Clive Egleton,1927
1435139,Roger Derouillat,1936
1126254,Jaishankar,1938
783591,David Selvas,1971
130939,Evaristo Calvo,1961
2021256,Jule Eisenbud,1908
1067537,Sakura Kamo,1937
691512,André Popp,1924
459031,Jörg Kleinau,1954
1384224,Raymond Braun,1990
299775,Günther Fuhlisch,1921
5195605,Pauline Brisy,1995
619738,Jean Nainchrik,1941
319241,John Gilling,1912
3449209,Bryan Boykins,1985
705165,Victoria Racimo,1950
476540,Matthias Kutschmann,1970
765197,Zeljko Saric,1945
542948,Roderick Mann,1922
752699,Mark Ryan,1956
779421,Kathryn Leigh Scott,1943
50749,Juan José Ballesta,1987
3668917,Ilia Yordanov,1987
1698761,Daeg Faerch,1995
562214,Yuliya Mayarchuk,1977
754330,Saara Saarela,1971
2366465,Joseph Konrad Bundschuh,1989
4419722,Van-Tien Hoang,1980
934038,Robert Wilson,1941
801991,Loren Singer,1923
5311,Busy Philipps,1979
1685870,Brad Anderson,1924
399430,Hubert Aranha,1959
10917577,Dias Waldisleny,1981
2152558,Scott Morschhauser,1964
220867,Anthony DeSando,1965
2742573,Bratya Basu,1969
316037,Alejandro Giacomán,1964
225,Christian Slater,1969
6512510,Evgeniy Tatarov,1973
360937,Kirsten Hansen,1979
300759,Robert Gaffney,1931
1788810,Ted Egan,1932
295313,Milton Friedman,1912
40089,Eva Astor,1944
667041,Zoltan Paul,1953
427035,Ahti Jokinen,1944
352597,Józsa Hacser,1931
42813,Mariantonia Avati,1966
6651792,Duane Maclin,1963
479071,Pam La Testa,1944
111835,Bob Brookmeyer,1929
414201,Gilles Jacob,1930
322865,Arne Glimcher,1938
251646,Paul Eiding,1957
224565,Chris Diamantopoulos,1975
1067331,Bart Shattuck,1957
2271334,Rafael Diaz-Wagner,1973
1869033,Ebru Saçar,1977
9540993,Maina Yuuri,1995
3199115,Daniel B. Roy,1983
874819,Matthias Tschiedel,1957
9614561,Claudia Bosse,1969
7465408,Alfredo Sánchez López,1988
1517134,Jin-Seo Yoon,1983
93524,Iwa Boman,1944
420517,István Jelenczki,1956
1222,Calista Flockhart,1964
4038812,Alessandro Melazzini,1974
5192719,Wendell Charles NeSmith,1984
3291504,Lukás Pavlásek,1978
70798,Nick Benedict,1947
2575889,Santiago Gutierrez,1977
8240281,Regina Bystryakova,1963
1730936,Jaakko Kaján,1982
974044,Oswaldinho do Acordeon,1954
158905,Louis-Ronan Choisy,1977
400229,Shawn Huff,1966
709278,Luis Ángel Ramírez,1968
1973031,Kyung-ho Jung,1983
700942,Charles Purpura,1945
421837,Jeppe Jeppesen,1944
51710,Vaitiare Hirshon,1964
571992,Scott McKinstry,1965
699921,Rolo Puente,1939
3521255,Daphni Leef,1986
917932,Bernd Weikl,1942
170702,Michael Cole,1984
772144,Heidrun Schleef,1962
547104,Simona Mariani,1954
3878786,Ivana Vukovic,1987
689822,German Poloskov,1940
1516611,Gavin Syevens,1962
641610,Matt O'Leary,1987
2807392,Ray Chaaya,1982
635262,Ola Rapace,1971
482470,Michael David Lally,1942
4649993,Bahman Iranpour,1987
594231,Ayane Miura,1973
830351,Guy W. Stilson,1963
43956,Nevin Aypar,1930
3111058,Vince Bingham,1975
417464,Lech Janerka,1953
4928333,Rinal Mukhametov,1989
80406,A. Bhimsingh,1924
343516,Ya'akov Gross,1949
440271,M. Karunanidhi,1924
105666,Timna Brauer,1961
1354,Ciarán Hinds,1953
173519,Cornel Coman,1936
468568,Grzegorz Kowalczyk,1967
1519873,John Brodie,1967
374829,Heikki Hela,1964
897156,Drahomíra Vihanová,1930
836788,Ruhi Su,1912
1279868,Kostis Kallivretakis,1969
2117893,Matthew Humphreys,1974
522370,Lucretia Love,1941
804947,Gvido Skulte,1936
3703752,Beardyman,1982
82175,Carl Bildt,1949
1674617,Andri Snær Magnason,1973
1025527,Cavit Yürüklü,1932
561797,Peter Maxwell,1921
1135320,Even Benestad,1974
825421,Chris Stein,1950
650903,Julieta Ortega,1972
2112699,Jen Heck,1978
2315139,Annabelle Roberts,1998
1403979,Lee Atwater,1951
4669219,Öykü Karayel,1990
1775268,Tim Beringer,1983
1821103,Luc Ferry,1951
1226722,Jean-Paul Dubois,1950
4158808,John Sehil,1988
1128476,Richard M. Stallman,1953
386100,S. William Hinzman,1936
5883229,Penelope Fitzgerald,1916
805369,Derrick Slater,1937
15180,Pierre Akendengué,1943
270413,Andrei Feher,1916
1050091,Makoto Kôsaka,1950
1442940,Adair Tishler,1996
543470,Pirkko Mannola,1938
494093,Michael LeBlanc,1974
913715,Wendy Wasserstein,1950
916163,Johnny Webb,1969
841242,Mikhail Svetin,1930
2698115,Lindsay Burdge,1984
584248,Rivka Michaeli,1938
921704,Alexander Wesemann,1945
1938140,Ágnes Anna Kovács,1975
99429,Daniel Boulanger,1922
4564132,Áron Mezei,1987
84090,John Bishop,1929
511763,Per Linderoth,1958
3561049,Chu-he Chen,1978
99120,Marek Bouda,1967
683609,Kathy Pilon,1962
1022740,Stéphane Bern,1963
5434158,Laha Mebow,1975
278788,Siegfried Fischbacher,1939
358650,Brandon Hammond,1984
315723,Sandro Ghiani,1953
8284910,Niza Jay,1995
1015089,Evelyn Kingsley,1928
61781,Varhan Orchestrovich Bauer,1969
1278427,Jenni Banerjee,1981
1445791,Byron Livernois,1975
672460,Don Peoples,1931
664985,Boris Pasternak,1890
1865696,Jonathan de la Luz,1953
1364509,Ofer Shechter,1981
1847254,Bea Palya,1976
2129938,Thomas Turgoose,1992
1756186,Chad Rook,1982
1786164,Olaf de Fleur Johannesson,1975
1586553,Waldemar Parzynski,1943
4584895,Max Saines,1991
1988262,Christian Brabrand,1983
292688,Jose Frechette,1954
6376309,Chang-Yann Jeong,1975
1791813,L.J. Strong,1971
179756,Ana María Cores,1950
2420326,Kenneth Carr,1888
1701430,Rod Boaz,1966
337135,Pete Grayson,1972
2273170,Joel Zawada,1979
559869,David Mattey,1969
96740,Thomas Borgström,1951
501384,Tutte Lemkow,1918
5665386,Alfie Deyes,1993
1042822,Dennis Hauck,1979
364216,Richard Harriman,1957
6494815,Tomaz Gorkic,1974
333303,Zbigniew Grabski,1932
314153,Steve Gerber,1947
921810,Kai Wessel,1961
1413104,Alan Rexroth,1973
3121101,Hubert Gotkowski,1981
33485,Penny Arcade,1950
465427,Pavlos Kontoyannidis,1950
207909,Mayara de Castro,1949
1600160,Joseph White,1978
1294496,Mike Relon Makiling,1932
786062,Gen Seto,1955
1794260,Joavany Alvarez,1976
543931,Jeane Manson,1950
649864,Regina Orioli,1977
325858,Mia Goldman,1954
683418,Volker Elis Pilgrim,1942
537044,Ahmad Mahmud,1927
1001872,Giovanni Scognamillo,1929
906935,Ruth Waldburger,1951
408513,Robert Indiana,1928
562910,Raymond Mayo,1933
1011979,Bernie Paz,1968
487408,Tony LaPalio,1977
895917,Mark Vicente,1965
2220834,Spyros Skouras,1893
3721273,Joshua Stewart,1978
455242,Rowena King,1970
2106778,Marc Faber,1952
1009282,Dave Sim,1956
473041,Nikolay Kryuchkov,1911
3230026,Mia Skäringer,1976
2200632,Matthew Willig,1969
1566629,Brenna Radding,1998
3950344,Dritan Huqi,1975
1525493,Britta Wandaogo,1965
897515,Margrét Vilhjálmsdóttir,1966
105250,Henry Brant,1913
2520224,Gianni Mura,1945
15917,Gary A. Lowe,1954
7403315,Luc van Oijen,1991
4753176,Hanna Mina,1924
3208994,Boris Dragilev,1972
1335844,Holger Stockhaus,1973
1213086,Michael Harrison,1978
3781539,Peter Benedix,1980
190802,Angéla Császár,1946
1180839,Kelly Boulware,1969
5333609,Paul James-Reynolds,1978
1489893,Christina Pastor,1980
866651,Arkadiusz Tomiak,1969
3908990,Darren Sean Enright,1970
878010,Viktor Turov,1936
382805,Bill Hicks,1961
29841,Andrea Angioli,1970
2554015,Sebastien Loeb,1974
1500713,Franco Trentalance,1964
845189,Verónica Sánchez,1977
1902142,César Ducasse,1979
419293,Verónica Jaspeado,1976
569462,Bryan Lee McGlothin,1964
880813,Martin Umbach,1956
1324473,Ceiri Torjussen,1976
252375,Recep Ekicigil,1926
845941,Catherine Taber,1979
8470426,Lidiya Kopina,1984
1740090,Claire Chevalier,1945
466920,Dejan Kosanovic,1930
5929426,Dimitri Stapfer,1988
1032559,Alan Scholefield,1931
617875,Gunnar Möller,1928
9600842,Rodrigo Cesar,1981
783675,Albie Selznick,1959
2796047,Josh Dallas,1978
1368204,Val Tasso,1977
1760290,Michelle Madrigal,1987
267302,Steven Fargnoli,1949
752708,Marty Ryan,1959
4316932,Brett Eldredge,1986
1341,Florence Henderson,1934
3827211,Emma Rayne Lyle,2003
561980,Jacquetta May,1960
603248,Carsten Morch,1947
1213466,Kris Maric,1977
944527,Jin Xie,1923
1834,Damon Wayans,1960
785185,Yûgo Serikawa,1931
1243968,Moises Alou,1966
385349,Robert Hiltzik,1957
1350395,Francis Fukuyama,1952
47946,David Bairstow,1921
700010,Alla Pugacheva,1949
142577,Raymond Carver,1938
758921,Sanne Salomonsen,1955
630083,Dewey Nicks,1961
353796,Garrick Hagon,1939
300918,Greg Gagne,1948
405,Michelle Forbes,1965
339304,Bruce Greenwood,1956
792679,David Sherrill,1959
2941325,Meda Andreea Victor,1981
458665,Benjamin Klein,1980
2720333,Valeria Vera,1979
2829749,Henriett Novak,1985
711472,Horst Raspe,1925
81199,James Bidgood,1933
526033,Joey Luna,1951
315640,Luminita Gheorghiu,1949
900572,Sam Vlahos,1935
299447,Sanae Miyuki,1959
935863,Michael Winterbottom,1961
31311,Carmen-Maja Antoni,1945
683397,Ulf Pilgaard,1940
1265732,Fredrik Fernbrant,1970
898535,Barrie Vince,1933
1118849,Joonas Loiri,1982
35347,Joan Armatrading,1950
1815512,Arin Crumley,1980
1481621,Mei Lanfang,1894
2087547,Chris Tavarez,1992
1018762,Ocaña,1947
320091,Allen Ginsberg,1926
211147,Mária de Riggová,1950
143819,Michaela Caspar,1960
518504,Tita Lombardo,1956
895669,Henrique Viana,1936
147738,Larry Cedar,1955
1160306,Aris Servetalis,1976
5126893,Kumud Pant,1975
50125,Nanni Balestrini,1935
348067,Svein Gundersen,1949
6643390,Shebin Benson,1995
607178,Jane Morrison,1947
750299,Karla Runkehl,1930
861312,Chris Warfield,1927
318342,Jim Gilchrest,1949
2540339,Rachel Korine,1986
147916,Violeta Cela,1959
2769909,Benjamin Solovey,1985
1398941,Vahidin Prelic,1974
225074,Frantisek Dibarbora,1916
7940711,Les Murphy,1979
2444336,Victoria Aitken,1979
2848081,Karolina Gorczyca,1985
1282801,Asuman Dabak,1970
958116,Ulrich Zrenner,1962
1086569,Viktoras Sinkariukas,1947
535391,Ron Mael,1945
329427,Angela Goodwin,1925
567824,Joe McDonald,1942
568320,Rider McDowell,1960
3259652,Paraag Shukla,1982
781878,Yossi Segal,1937
763282,Colé Santana,1919
549671,Fritz Marquardt,1928
3390880,Erin Lilley,1980
349642,Otmar Gutmann,1937
205,Parker Posey,1968
2412316,Kevin Roche,1922
41752,Blythe Auffarth,1985
1339748,James Pomichter,1975
754480,Sabah,1927
4572658,Jean-Luc Courcoult,1955
454276,Kurt Christopher Kinder,1975
74625,Jim Berghout,1952
6851116,Kamila Trnková,1991
383828,Aaron Hildebrand,1980
1382289,David Batra,1972
1380133,Chris Comvalius,1948
1285621,Miguel Mato,1952
128982,Adam Caine,1967
5391057,Yuri Napoli,1987
629774,Arch Nicholson,1941
506740,Lukasz Lewandowski,1974
1750211,John Robert Mariani,1982
305165,Nyle Cavazos Garcia,1975
2943352,Jen-Ya Wu,1976
328391,Nancy González,1959
662523,Noelle Parker,1971
39398,Per Egil Aske,1954
2540702,Oh! Great,1972
3017258,Nina Miller,1991
38976,Gary Ashiya,1966
355097,Jackie Earle Haley,1961
1018275,Young-min Kim,1971
617349,Balázs Márton,1974
863387,George Tillman Jr.,1969
3515044,Antonio Acampora,1976
701187,Seppo Putkinen,1933
6204310,Isiah Maxwell,1989
1311853,Raymond Barre,1924
8135789,Sylwia Grzeszczak,1989
501697,Mark Lenard,1924
2172605,Levan Akin,1979
131387,Godfrey Cambridge,1933
880352,Dare Ulaga,1931
3766811,Aleksandr Serov,1951
529876,Carlos López Moctezuma,1909
2742598,Akimasa Haraguchi,1975
671834,Peng-Yi Chang,1941
1468413,Anatoliy Petrov,1958
1548964,Mona Eadington,1973
956195,Jerzy Zielinski,1950
1123617,Richard G. Wright,1962
138476,Rosa Carmina,1929
861752,Sven-Ole Thorsen,1944
1204130,Jean-Louis Schuller,1979
374275,Christoph Hein,1944
2403733,Roman Kovalyov,1979
1893148,Pablo Agüero,1977
405544,Simo Hämäläinen,1947
1743023,Karina Mora,1980
435384,Vasil Kakhniashvili,1910
8384990,Elif Dogan,1994
8241118,Anu Ram,1983
431411,Christopher Joy,1954
95589,Jon Boorstin,1946
443799,Greg Kean,1962
627781,Carol Irene Newell,1948
64996,Ion Bechet,1974
401001,William Hughes,1927
36224,Erni Arneson,1917
299621,Max Färberböck,1950
506718,Eric Lewald,1955
620183,Mark Katsumi Nakamura,1961
4879374,Koukoulis Konstantinos,1987
281463,Leo Fleider,1913
1699370,Melike Güner,1979
1277434,Charles Bobo Shaw,1947
2305296,Ceren Benderlioglu,1983
819457,Luca Sportelli,1927
643816,Kurt Ockermueller,1948
279251,Markéta Fiserová,1960
357982,Judd Hamilton,1942
855710,Anatoliy Terpitskiy,1956
3437701,Sabin Tambrea,1984
602030,William Moore,1916
80830,Leon Bibb,1922
1041576,Ledicia Sola,1978
7639509,Jesus Pasos,1991
408381,Kadir Inanir,1949
575830,Bill Medley,1940
5158039,Zach Letts,1991
856127,Avet Terteryan,1929
346447,Raul Guterres,1970
463817,Itzik Kol,1932
419490,Susanna Javicoli,1954
3911348,Andy Denson,1992
309430,Ana Gasteyer,1967
657185,Tapas Pal,1958
392997,René Homier-Roy,1940
6331,Vangelis,1943
687741,George H. Plympton,1889
1651022,Alan Chávez,1990
1640849,Adam Heller,1975
1684871,David Banks,1932
1321660,Arne Sommer,1970
3061511,Adrian Hume Robinson,1973
50246,Marty Balin,1942
397162,Brennan Howard,1968
1860307,Ashley Chase,1984
1335914,Dan Säll,1947
217869,René Deltgen,1909
2645529,Dirk Hoyer,1973
1821051,Shanna Collins,1983
940158,Bokeem Woodbine,1973
952303,Aamir Zaki,1968
518286,Robert Lombard,1921
742273,Marianne Rosenberg,1955
2759933,Zachary Laoutides,1986
571647,Allan McKeown,1946
553243,Andrew Martin-Smith,1983
323165,Richard Glover,1953
1131157,Yuka Imoto,1980
246473,José Díaz Morales,1908
382086,Sean Hewitt,1935
1121262,Gary Soto,1952
637259,Tuva Novotny,1979
697014,Lonny Price,1959
1224532,Hiroki Narimiya,1982
2438792,Kelly Paterniti,1987
427321,Reiner Jonas,1948
3116760,Henri Cartan,1904
675479,Bill Persky,1931
4430247,Daniel Hrbek,1971
75108,Olof Bergström,1919
5332384,Jin Suzuki,1999
451345,Yusuf Khan,1929
1547579,David Paterson,1966
577434,Stefan Melbinger,1947
8993048,Cody Brinson,1994
1276218,Aleksandra Kisio,1983
510805,Macha Limonchik,1970
5250587,Jagoda Szelc,1984
145694,Rosalía de Castro,1837
639679,Logan O'Brien,1992
744828,Donna Roth,1951
636235,Jim Norton,1938
272575,Phoebe Ferguson,1993
7679824,Irem Derici,1987
228677,Vladimir Divljan,1958
41614,Marie-Françoise Audollent,1943
630611,Wolfgang Niedecken,1951
2960239,Mart Müürisepp,1990
492251,German Lavrov,1929
5396,Carlos Santana,1947
2851933,Mirko Roggenbock,1975
298221,Drew Fuller,1980
1375991,Zay Nuba,1975
811405,Arlen Dean Snyder,1933
777476,Victoria Schwartz,1974
1963991,James Akins,1926
1142205,Daniel Mulloy,1977
291821,Arthur Franz,1920
6441,Dick Warlock,1940
1371211,Jacek Lagwa,1969
6166246,Brian Davis,1980
937037,Mathias Wittich,1950
725726,Mia Riddez,1914
1242813,Christian Sandström,1972
433438,Dani Jávor,1980
271278,Manitou Felipe,1974
517103,KJ Lodge,1974
638851,Jef Nys,1927
840928,Malin Svarfvar-Karlsson,1969
1974363,Zeyno Eracar,1970
1098975,Irina Narbekova,1959
5551632,Serif Yenen,1963
3624705,Tero Saikkonen,1984
152587,Anna Chappell,1925
1300167,Adél Jordán,1980
474604,Mrinal Kulkarni,1971
317956,Marcus Gilbert,1958
846993,Yôichi Takabayashi,1931
156168,Dumitru Chesa,1932
46514,Oliver Bigalke,1968
416381,Colton James,1988
2649329,Daniela Cenciotti,1962
2045414,Rahsaan Roland Kirk,1935
2279568,Pete Bennett,1982
1068777,Genevieve Buechner,1991
725688,Jerzy Ridan,1943
1989163,Tim Duncan,1976
748885,Eugeniusz Rudnik,1932
1248880,Philip Pearlstein,1924
1363100,Laura Bondarevsky,1979
1293791,Else Holmelund Minarik,1920
2267990,Markus Frank,1972
824932,Lucia Stefanel,1963
411056,Hitoshi Ishikawa,1959
1417992,Katerina Holánová,1977
128657,Erin Cahill,1980
812001,Dzhali Sodanbek,1948
739678,Nic Romm,1974
990542,Monroe Mann,1977
684343,Josef Pinkava,1919
343713,Seth Grossman,1975
1291643,Radúz Cincera,1923
4112861,Nimisha Vakharia,1969
24377,Martin Ambrosch,1964
579763,P.N. Menon,1926
395285,David Horowitz,1937
898199,Hervé Villechaize,1943
2201864,Norman Bonink,1963
640561,Joseph O'Conor,1910
1449847,Heinz Flohe,1948
1733589,Peter Plate,1967
585,Robert Picardo,1953
2183474,Christopher Michael Casey,1976
1972134,Rami Hilmi,1975
2293981,Susana López Rubio,1978
1051685,Robert Sklar,1936
175028,Richard Connell,1893
850162,Gerardo Taracena,1970
4431,Kunal Kapoor,1959
649261,Arve Opsahl,1921
1062101,Carmen Consoli,1974
480519,Ezra Laderman,1924
1411830,Marcin Koszalka,1970
2083595,Ullrich Swillms,1947
3242589,Alexander Da Silva,1985
616325,Sergio Muñoz Güemes,1960
799428,Milan Simek,1934
613084,Alice Munro,1931
2208284,Ilse Heus,1976
848501,Augusto Tamayo San Román,1953
3147803,Sebastiano Vassalli,1941
355246,Arch Hall Jr.,1943
241786,Radu Dunareanu,1926
6743821,Pyotr Alatortsev,1949
695157,Bhanu Prakash,1933
158723,Anna Chodakowska,1948
1772491,Antoni Bassas,1961
453481,Hyun-Jung Kim,1979
2814635,Jacek Naglowski,1978
106873,Dietmar Brehm,1947
208470,Laercio de Freitas,1941
671957,Arthur Penn,1922
519318,Anna Longhi,1934
407834,Michael Illner,1962
1834627,Mike Akers,1974
735519,Sixto Rodriguez,1937
4835487,Mariko Akama,1970
1697322,Michael Benni Pierce,1980
2864199,Ashley Baker,1981
3044634,Craig Ewert,1947
166394,Dimitri de Clercq,1967
468708,Mami Koyama,1955
735651,Daniel Rodríguez Maseda,1958
7714351,Jake Arvizo,1991
397364,Julie Ann Taylor,1966
1177418,Yui Saitô,1968
220132,Hans-Peter Deppe,1949
222483,Rukmani Devi,1923
3062995,Ursula Cain,1927
342300,Thomas Grimm,1942
6995098,Brandon Borbeck,1982
1555994,Pino D'Angiò,1952
707983,Sendhil Ramamurthy,1974
545877,Saverio Marconi,1948
1126340,Ryûnosuke Kamiki,1993
105814,Lúcio Braun,1925
625724,Ruth Nelson,1905
1961969,Paul Morente,1984
2726899,Nina Ivanisin,1985
368064,Mami Hashimoto,1984
16574,Péter Albert,1967
1143758,Katharine Leis,1974
794358,Shirô Tsubuyaki,1971
7267628,Steven Louis Goldenberg,1976
32552,Vinay Apte,1951
877966,Michael Turney,1974
681126,Biju Phukan,1947
543530,Tom Manoff,1945
344893,Niels Gråbøl,1966
2727823,Rattan Kumar,1941
5500,Liz Torres,1947
169727,Ronald M. Cohen,1939
2537780,Wayne Dyer,1940
437352,Joel Kane,1921
654775,Yuriy Ozerov,1921
6774890,Gradimir Nikolic,1972
202318,James Daughton,1950
8478424,Richard Hambleton,1952
1862479,Jeff Kristian,1964
320481,Arnaud Giovaninetti,1967
3158652,Tui Asau,1983
2955,Joseph Melskens,1960
373361,Werner Hedman,1926
1554702,Nicky Hayden,1981
1377076,Benjamin Gourley,1978
317411,Hajo Gies,1945
4015781,Aaron Fisher-Cohen,1984
951472,Oliver Zabriskie,1964
823251,Patrick Stark,1968
889951,Mark Vargo,1954
9171621,Ali Md.Yasin,1991
945839,Toshirô Yanagiba,1961
528984,Southside Johnny Lyon,1948
593146,Belle Mitchell,1889
1633525,Peter Barossi,1964
878104,Randolf Turrow,1965
310644,Fyodor Gavrilov,1964
5011993,Robin Packalen,1998
904112,Coen van Vrijberghe de Coningh,1950
9215576,Kafeeno,1984
582637,Izrail Metter,1909
259400,Peter Eriksson,1969
479108,Robert La Tourneaux,1940
63,Anthony Quinn,1915
577849,James Melkonian,1961
3224526,Alfred Von Hofacker,1935
1452428,Maria Guzeeva,1982
1625531,Dave T. Koenig,1973
3645928,Shahram Shayesteh,1988
718667,Bettina Reitz,1962
647186,Richard Olivier,1961
338753,Felix Greene,1909
236180,Hugh Downs,1921
7319236,Arya Ayaan,1997
863989,Levi Tinker,1976
540906,Yury Malyarov,1954
445456,Peter Keller,1943
138987,Martine Carol,1920
906157,Winifred Wagner,1897
98179,Patrick Bosso,1962
430074,Leslie Jordan,1955
1988202,George Kallis,1974
7003930,Brian Adam Mahoney,1988
668093,Katina Paxinou,1900
160045,Leigh Christian,1945
510789,Ulrich Limmer,1955
2100991,Csaba Polgár,1982
1090091,Muzaffer Izgü,1933
